"ad1","ad2","ad3","Block"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","1","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"1","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"1","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","1","SW"
"0","0","0","SW"
"0","0","0","SW"
"1","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","1","SW"
"0","0","0","SW"
"0","0","0","SW"
"1","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"1","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"1","0","0","SW"
"0","0","0","SW"
"1","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","1","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"1","0","0","SW"
"0","0","0","SW"
"1","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","1","SW"
"0","0","0","SW"
"0","0","0","SW"
"1","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"1","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"1","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","1","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"1","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"1","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","1","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"1","0","1","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","1","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"1","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","1","1","SW"
"0","0","0","SW"
"1","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"1","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"1","0","0","SW"
"0","0","0","SW"
"1","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","1","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","1","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","1","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"1","0","0","SW"
"0","0","1","SW"
"0","0","0","SW"
"0","0","1","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","1","SW"
"0","0","1","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","1","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","1","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"1","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","1","SW"
"0","0","0","SW"
"1","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","1","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","1","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"1","0","0","SW"
"1","0","1","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"1","0","1","SW"
"0","0","0","SW"
"1","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","1","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"1","0","0","SW"
"1","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"1","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","1","SW"
"1","1","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","1","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","1","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"1","0","0","SW"
"0","0","0","SW"
"1","0","1","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","1","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"1","0","0","SW"
"0","0","0","SW"
"1","0","0","SW"
"1","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","1","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","1","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","1","0","SW"
"1","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","1","0","SW"
"0","0","0","SW"
"0","0","1","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","1","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","1","0","SW"
"0","0","1","SW"
"0","0","0","SW"
"0","0","1","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","1","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","1","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","1","SW"
"0","1","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"1","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"1","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"1","0","0","SW"
"0","0","0","SW"
"1","0","0","SW"
"0","0","0","SW"
"1","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","1","0","SW"
"0","0","0","SW"
"0","0","1","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","1","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"1","0","1","SW"
"0","0","0","SW"
"0","0","0","SW"
"1","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","1","0","SW"
"0","1","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","1","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"1","0","1","SW"
"0","1","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","1","0","SW"
"1","0","1","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"1","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"1","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","1","1","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"1","0","1","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"1","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","1","0","SW"
"0","0","0","SW"
"0","0","1","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"1","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","1","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","1","1","SW"
"0","0","1","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","1","0","SW"
"1","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"1","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","1","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"1","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","1","0","SW"
"1","1","0","SW"
"0","0","0","SW"
"1","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","1","SW"
"1","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","1","0","SW"
"1","0","0","SW"
"0","0","0","SW"
"1","0","0","SW"
"1","1","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","1","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","1","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"1","0","0","SW"
"1","1","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","1","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","1","0","SW"
"0","0","1","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","1","0","SW"
"0","0","0","SW"
"0","0","1","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","1","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"1","0","1","SW"
"1","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","1","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"1","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","1","SW"
"0","1","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"1","0","1","SW"
"1","0","0","SW"
"0","0","1","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","1","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","1","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"1","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","1","0","SW"
"1","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"1","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","1","0","SW"
"0","1","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"1","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"1","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"1","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","1","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","1","SW"
"0","0","0","SW"
"0","0","0","SW"
"1","0","0","SW"
"0","0","0","SW"
"1","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","1","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","1","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"1","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"1","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","1","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"1","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"1","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","1","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"1","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"1","0","0","SW"
"0","0","1","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"1","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","1","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"1","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"1","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","1","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","1","0","SW"
"0","0","0","SW"
"0","1","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"1","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","1","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","1","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","1","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","1","SW"
"0","0","1","SW"
"0","0","0","SW"
"0","1","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"1","0","0","SW"
"1","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","1","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"1","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","1","SW"
"0","0","0","SW"
"1","0","1","SW"
"0","0","0","SW"
"0","0","0","SW"
"1","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","1","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","1","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","1","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","1","1","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","1","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
"0","0","0","SW"
