"","Spend","Treatment"
"9364",0,"A"
"9365",0,"A"
"9366",0,"A"
"9367",0,"A"
"9368",0,"A"
"9369",0,"A"
"9370",0,"A"
"9371",0,"A"
"9372",0,"A"
"9373",0,"A"
"9374",0,"A"
"9375",0,"A"
"9376",0,"A"
"9377",0,"A"
"9378",0,"A"
"9379",0,"A"
"9380",0,"A"
"9381",0,"A"
"9382",0,"A"
"9383",0,"A"
"9384",0,"A"
"9385",0,"A"
"9386",0,"A"
"9387",0,"A"
"9388",0,"A"
"9389",0,"A"
"9390",0,"A"
"9391",0,"A"
"9392",0,"A"
"9393",0,"A"
"9394",0,"A"
"9395",0,"A"
"9396",0,"A"
"9397",0,"A"
"9398",0,"A"
"9399",0,"A"
"9400",0,"A"
"9401",0,"A"
"9402",0,"A"
"9403",0,"A"
"9404",0,"A"
"9405",0,"A"
"9406",0,"A"
"9407",0,"A"
"9408",0,"A"
"9409",0,"A"
"9410",0,"A"
"9411",0,"A"
"9412",0,"A"
"9413",0,"A"
"9414",0,"A"
"9415",0,"A"
"9416",0,"A"
"9417",0,"A"
"9418",0,"A"
"9419",0,"A"
"9420",0,"A"
"9421",0,"A"
"9422",0,"A"
"9423",0,"A"
"9424",0,"A"
"9425",0,"A"
"9426",0,"A"
"9427",0,"A"
"9428",0,"A"
"9429",0,"A"
"9430",0,"A"
"9431",0,"A"
"9432",0,"A"
"9433",0,"A"
"9434",0,"A"
"9435",0,"A"
"9436",0,"A"
"9437",0,"A"
"9438",0,"A"
"9439",0,"A"
"9440",0,"A"
"9441",0,"A"
"9442",0,"A"
"9443",0,"A"
"9444",0,"A"
"9445",0,"A"
"9446",0,"A"
"9447",0,"A"
"9448",0,"A"
"9449",0,"A"
"9450",0,"A"
"9451",0,"A"
"9452",0,"A"
"9453",0,"A"
"9454",0,"A"
"9455",0,"A"
"9456",0,"A"
"9457",0,"A"
"9458",0,"A"
"9459",0,"A"
"9460",0,"A"
"9461",0,"A"
"9462",0,"A"
"9463",0,"A"
"9464",0,"A"
"9465",0,"A"
"9466",0,"A"
"9467",0,"A"
"9468",0,"A"
"9469",0,"A"
"9470",0,"A"
"9471",0,"A"
"9472",0,"A"
"9473",0,"A"
"9474",0,"A"
"9475",0,"A"
"9476",0,"A"
"9477",0,"A"
"9478",0,"A"
"9479",0,"A"
"9480",0,"A"
"9481",0,"A"
"9482",0,"A"
"9483",0,"A"
"9484",0,"A"
"9485",0,"A"
"9486",0,"A"
"9487",0,"A"
"9488",0,"A"
"9489",0,"A"
"9490",0,"A"
"9491",0,"A"
"9492",0,"A"
"9493",0,"A"
"9494",0,"A"
"9495",0,"A"
"9496",0,"A"
"9497",0,"A"
"9498",0,"A"
"9499",0,"A"
"9500",0,"A"
"9501",0,"A"
"9502",0,"A"
"9503",0,"A"
"9504",0,"A"
"9505",0,"A"
"9506",0,"A"
"9507",0,"A"
"9508",0,"A"
"9509",0,"A"
"9510",0,"A"
"9511",0,"A"
"9512",0,"A"
"9513",0,"A"
"9514",0,"A"
"9515",0,"A"
"9516",0,"A"
"9517",0,"A"
"9518",0,"A"
"9519",0,"A"
"9520",0,"A"
"9521",0,"A"
"9522",0,"A"
"9523",0,"A"
"9524",0,"A"
"9525",0,"A"
"9526",0,"A"
"9527",0,"A"
"9528",0,"A"
"9529",0,"A"
"9530",0,"A"
"9531",0,"A"
"9532",0,"A"
"9533",0,"A"
"9534",0,"A"
"9535",0,"A"
"9536",0,"A"
"9537",0,"A"
"9538",0,"A"
"9539",0,"A"
"9540",0,"A"
"9541",0,"A"
"9542",0,"A"
"9543",0,"A"
"9544",0,"A"
"9545",0,"A"
"9546",0,"A"
"9547",0,"A"
"9548",0,"A"
"9549",0,"A"
"9550",0,"A"
"9551",0,"A"
"9552",0,"A"
"9553",0,"A"
"9554",0,"A"
"9555",0,"A"
"9556",0,"A"
"9557",0,"A"
"9558",0,"A"
"9559",0,"A"
"9560",0,"A"
"9561",0,"A"
"9562",0,"A"
"9563",0,"A"
"9564",0,"A"
"9565",0,"A"
"9566",0,"A"
"9567",0,"A"
"9568",0,"A"
"9569",0,"A"
"9570",0,"A"
"9571",0,"A"
"9572",0,"A"
"9573",0,"A"
"9574",0,"A"
"9575",0,"A"
"9576",0,"A"
"9577",0,"A"
"9578",0,"A"
"9579",0,"A"
"9580",0,"A"
"9581",0,"A"
"9582",0,"A"
"9583",0,"A"
"9584",0,"A"
"9585",0,"A"
"9586",0,"A"
"9587",0,"A"
"9588",0,"A"
"9589",0,"A"
"9590",0,"A"
"9591",0,"A"
"9592",0,"A"
"9593",0,"A"
"9594",0,"A"
"9595",0,"A"
"9596",0,"A"
"9597",0,"A"
"9598",0,"A"
"9599",0,"A"
"9600",0,"A"
"9601",0,"A"
"9602",0,"A"
"9603",0,"A"
"9604",0,"A"
"9605",0,"A"
"9606",0,"A"
"9607",0,"A"
"9608",0,"A"
"9609",0,"A"
"9610",0,"A"
"9611",0,"A"
"9612",0,"A"
"9613",0,"A"
"9614",0,"A"
"9615",0,"A"
"9616",0,"A"
"9617",0,"A"
"9618",0,"A"
"9619",0,"A"
"9620",0,"A"
"9621",0,"A"
"9622",0,"A"
"9623",0,"A"
"9624",0,"A"
"9625",0,"A"
"9626",0,"A"
"9627",0,"A"
"9628",0,"A"
"9629",0,"A"
"9630",0,"A"
"9631",0,"A"
"9632",0,"A"
"9633",0,"A"
"9634",0,"A"
"9635",0,"A"
"9636",0,"A"
"9637",0,"A"
"9638",0,"A"
"9639",0,"A"
"9640",0,"A"
"9641",0,"A"
"9642",0,"A"
"9643",0,"A"
"9644",0,"A"
"9645",0,"A"
"9646",0,"A"
"9647",0,"A"
"9648",0,"A"
"9649",0,"A"
"9650",0,"A"
"9651",0,"A"
"9652",0,"A"
"9653",0,"A"
"9654",0,"A"
"9655",0,"A"
"9656",0,"A"
"9657",0,"A"
"9658",0,"A"
"9659",0,"A"
"9660",0,"A"
"9661",0,"A"
"9662",0,"A"
"9663",0,"A"
"9664",0,"A"
"9665",0,"A"
"9666",0,"A"
"9667",0,"A"
"9668",0,"A"
"9669",0,"A"
"9670",0,"A"
"9671",0,"A"
"9672",0,"A"
"9673",0,"A"
"9674",0,"A"
"9675",0,"A"
"9676",0,"A"
"9677",0,"A"
"9678",0,"A"
"9679",0,"A"
"9680",0,"A"
"9681",0,"A"
"9682",0,"A"
"9683",0,"A"
"9684",0,"A"
"9685",0,"A"
"9686",0,"A"
"9687",0,"A"
"9688",0,"A"
"9689",0,"A"
"9690",0,"A"
"9691",0,"A"
"9692",0,"A"
"9693",0,"A"
"9694",0,"A"
"9695",0,"A"
"9696",0,"A"
"9697",0,"A"
"9698",0,"A"
"9699",0,"A"
"9700",0,"A"
"9701",0,"A"
"9702",0,"A"
"9703",0,"A"
"9704",0,"A"
"9705",0,"A"
"9706",0,"A"
"9707",0,"A"
"9708",0,"A"
"9709",0,"A"
"9710",0,"A"
"9711",0,"A"
"9712",0,"A"
"9713",0,"A"
"9714",0,"A"
"9715",0,"A"
"9716",0,"A"
"9717",0,"A"
"9718",0,"A"
"9719",0,"A"
"9720",0,"A"
"9721",0,"A"
"9722",0,"A"
"9723",0,"A"
"9724",0,"A"
"9725",0,"A"
"9726",0,"A"
"9727",0,"A"
"9728",0,"A"
"9729",0,"A"
"9730",0,"A"
"9731",0,"A"
"9732",0,"A"
"9733",0,"A"
"9734",0,"A"
"9735",0,"A"
"9736",0,"A"
"9737",0,"A"
"9738",0,"A"
"9739",0,"A"
"9740",0,"A"
"9741",0,"A"
"9742",0,"A"
"9743",0,"A"
"9744",0,"A"
"9745",0,"A"
"9746",0,"A"
"9747",0,"A"
"9748",0,"A"
"9749",0,"A"
"9750",0,"A"
"9751",0,"A"
"9752",0,"A"
"9753",0,"A"
"9754",0,"A"
"9755",0,"A"
"9756",0,"A"
"9757",0,"A"
"9758",0,"A"
"9759",0,"A"
"9760",0,"A"
"9761",0,"A"
"9762",0,"A"
"9763",0,"A"
"9764",0,"A"
"9765",0,"A"
"9766",0,"A"
"9767",0,"A"
"9768",0,"A"
"9769",0,"A"
"9770",0,"A"
"9771",0,"A"
"9772",0,"A"
"9773",0,"A"
"9774",0,"A"
"9775",0,"A"
"9776",0,"A"
"9777",0,"A"
"9778",0,"A"
"9779",0,"A"
"9780",0,"A"
"9781",0,"A"
"9782",0,"A"
"9783",0,"A"
"9784",0,"A"
"9785",0,"A"
"9786",0,"A"
"9787",0,"A"
"9788",0,"A"
"9789",0,"A"
"9790",0,"A"
"9791",0,"A"
"9792",0,"A"
"9793",0,"A"
"9794",0,"A"
"9795",0,"A"
"9796",0,"A"
"9797",0,"A"
"9798",0,"A"
"9799",0,"A"
"9800",0,"A"
"9801",0,"A"
"9802",0,"A"
"9803",0,"A"
"9804",0,"A"
"9805",0,"A"
"9806",0,"A"
"9807",0,"A"
"9808",0,"A"
"9809",0,"A"
"9810",0,"A"
"9811",0,"A"
"9812",0,"A"
"9813",0,"A"
"9814",0,"A"
"9815",0,"A"
"9816",0,"A"
"9817",0,"A"
"9818",0,"A"
"9819",0,"A"
"9820",0,"A"
"9821",0,"A"
"9822",0,"A"
"9823",0,"A"
"9824",0,"A"
"9825",0,"A"
"9826",0,"A"
"9827",0,"A"
"9828",0,"A"
"9829",0,"A"
"9830",0,"A"
"9831",0,"A"
"9832",0,"A"
"9833",0,"A"
"9834",0,"A"
"9835",0,"A"
"9836",0,"A"
"9837",0,"A"
"9838",0,"A"
"9839",0,"A"
"9840",0,"A"
"9841",0,"A"
"9842",0,"A"
"9843",0,"A"
"9844",0,"A"
"9845",0,"A"
"9846",0,"A"
"9847",0,"A"
"9848",0,"A"
"9849",0,"A"
"9850",0,"A"
"9851",0,"A"
"9852",0,"A"
"9853",0,"A"
"9854",0,"A"
"9855",0,"A"
"9856",0,"A"
"9857",0,"A"
"9858",0,"A"
"9859",0,"A"
"9860",0,"A"
"9861",0,"A"
"9862",0,"A"
"9863",0,"A"
"9864",0,"A"
"9865",0,"A"
"9866",0,"A"
"9867",0,"A"
"9868",0,"A"
"9869",0,"A"
"9870",0,"A"
"9871",0,"A"
"9872",0,"A"
"9873",0,"A"
"9874",0,"A"
"9875",0,"A"
"9876",0,"A"
"9877",0,"A"
"9878",0,"A"
"9879",0,"A"
"9880",0,"A"
"9881",0,"A"
"9882",0,"A"
"9883",0,"A"
"9884",0,"A"
"9885",0,"A"
"9886",0,"A"
"9887",0,"A"
"9888",0,"A"
"9889",0,"A"
"9890",0,"A"
"9891",0,"A"
"9892",0,"A"
"9893",0,"A"
"9894",0,"A"
"9895",0,"A"
"9896",0,"A"
"9897",0,"A"
"9898",0,"A"
"9899",0,"A"
"9900",0,"A"
"9901",0,"A"
"9902",0,"A"
"9903",0,"A"
"9904",0,"A"
"9905",0,"A"
"9906",0,"A"
"9907",0,"A"
"9908",0,"A"
"9909",0,"A"
"9910",0,"A"
"9911",0,"A"
"9912",0,"A"
"9913",0,"A"
"9914",0,"A"
"9915",0,"A"
"9916",0,"A"
"9917",0,"A"
"9918",0,"A"
"9919",0,"A"
"9920",0,"A"
"9921",0,"A"
"9922",0,"A"
"9923",0,"A"
"9924",0,"A"
"9925",0,"A"
"9926",0,"A"
"9927",0,"A"
"9928",0,"A"
"9929",0,"A"
"9930",0,"A"
"9931",0,"A"
"9932",0,"A"
"9933",0,"A"
"9934",0,"A"
"9935",0,"A"
"9936",0,"A"
"9937",0,"A"
"9938",0,"A"
"9939",0,"A"
"9940",0,"A"
"9941",0,"A"
"9942",0,"A"
"9943",0,"A"
"9944",0,"A"
"9945",0,"A"
"9946",0,"A"
"9947",0,"A"
"9948",0,"A"
"9949",0,"A"
"9950",0,"A"
"9951",0,"A"
"9952",0,"A"
"9953",0,"A"
"9954",0,"A"
"9955",0,"A"
"9956",0,"A"
"9957",0,"A"
"9958",0,"A"
"9959",0,"A"
"9960",0,"A"
"9961",0,"A"
"9962",0,"A"
"9963",0,"A"
"9964",0,"A"
"9965",0,"A"
"9966",0,"A"
"9967",0,"A"
"9968",0,"A"
"9969",0,"A"
"9970",0,"A"
"9971",0,"A"
"9972",0,"A"
"9973",0,"A"
"9974",0,"A"
"9975",0,"A"
"9976",0,"A"
"9977",0,"A"
"9978",0,"A"
"9979",0,"A"
"9980",0,"A"
"9981",0,"A"
"9982",0,"A"
"9983",0,"A"
"9984",0,"A"
"9985",0,"A"
"9986",0,"A"
"9987",0,"A"
"9988",0,"A"
"9989",0,"A"
"9990",0,"A"
"9991",0,"A"
"9992",0,"A"
"9993",0,"A"
"9994",0,"A"
"9995",0,"A"
"9996",0,"A"
"9997",0,"A"
"9998",0,"A"
"9999",0,"A"
"10000",0,"A"
"10001",84.5840808274162,"B"
"10002",71.586851220983,"B"
"10003",79.6920201039269,"B"
"10004",89.1891630927581,"B"
"10005",73.7924441198799,"B"
"10006",86.5192077289446,"B"
"10007",75.6726137198065,"B"
"10008",75.7576120207926,"B"
"10009",73.1853754597661,"B"
"10010",75.2023934159633,"B"
"10011",73.8276747740932,"B"
"10012",78.3759885399592,"B"
"10013",87.2736482414832,"B"
"10014",78.9948781771596,"B"
"10015",80.9465855588465,"B"
"10016",77.8676487795711,"B"
"10017",76.5194608442672,"B"
"10018",82.5353130143983,"B"
"10019",86.9418239963468,"B"
"10020",81.3862948994509,"B"
"10021",74.7133895053434,"B"
"10022",79.9898615286684,"B"
"10023",83.3975933708771,"B"
"10024",80.873974331979,"B"
"10025",70.5444328025887,"B"
"10026",76.4943261289753,"B"
"10027",73.2283867830905,"B"
"10028",80.7296789531763,"B"
"10029",84.8321261882434,"B"
"10030",71.3529632609129,"B"
"10031",77.4419519813914,"B"
"10032",75.5134028372441,"B"
"10033",80.890640768104,"B"
"10034",73.4095829950627,"B"
"10035",85.6158623189509,"B"
"10036",84.3319298870553,"B"
"10037",77.0784644171901,"B"
"10038",86.5488684996887,"B"
"10039",80.9438910977354,"B"
"10040",88.2039081427362,"B"
"10041",72.1879939942985,"B"
"10042",79.8048200104885,"B"
"10043",77.5430080286928,"B"
"10044",87.4858342401437,"B"
"10045",85.0049730737966,"B"
"10046",85.6082115026859,"B"
"10047",85.010171002706,"B"
"10048",81.1270589532218,"B"
"10049",72.825277301287,"B"
"10050",81.1516248842461,"B"
"10051",73.081260617265,"B"
"10052",79.6529912886879,"B"
"10053",81.722383346868,"B"
"10054",83.280182286879,"B"
"10055",77.3782062427266,"B"
"10056",78.3468043678229,"B"
"10057",76.6782149388796,"B"
"10058",92.9830991577792,"B"
"10059",87.0758537348555,"B"
"10060",72.7593885732834,"B"
"10061",80.7712136282052,"B"
"10062",82.9807256648237,"B"
"10063",85.4263056480983,"B"
"10064",82.0337710913849,"B"
"10065",83.8169151117585,"B"
"10066",85.4532975239042,"B"
"10067",84.6460738896491,"B"
"10068",80.2777956037223,"B"
"10069",81.8402170937958,"B"
"10070",79.8520015426865,"B"
"10071",81.1686900239219,"B"
"10072",77.0581135998849,"B"
"10073",76.3616097742346,"B"
"10074",80.0571672943407,"B"
"10075",82.4663290843932,"B"
"10076",78.457890103094,"B"
"10077",80.8970755579078,"B"
"10078",80.3020080130601,"B"
"10079",80.648782316027,"B"
"10080",76.1385160810158,"B"
"10081",83.9344713449024,"B"
"10082",78.1548911185531,"B"
"10083",78.7356880775858,"B"
"10084",78.4576321705453,"B"
"10085",75.5752622898349,"B"
"10086",79.1822631278262,"B"
"10087",79.0216443999069,"B"
"10088",79.8207238162464,"B"
"10089",77.7093151860589,"B"
"10090",74.5732618817012,"B"
"10091",77.3944351846898,"B"
"10092",76.1898787221621,"B"
"10093",81.2362175588093,"B"
"10094",80.0294497144879,"B"
"10095",69.9874585990914,"B"
"10096",82.5805469204491,"B"
"10097",86.0063575364277,"B"
"10098",86.8613640253612,"B"
"10099",70.996463571799,"B"
"10100",84.9810338196752,"B"
"10101",84.7862077523947,"B"
"10102",82.1384296403251,"B"
"10103",80.8084121445597,"B"
"10104",75.2593120314379,"B"
"10105",88.3528275258339,"B"
"10106",81.0354445678445,"B"
"10107",76.3294862457441,"B"
"10108",69.7832261726196,"B"
"10109",86.5768517196526,"B"
"10110",83.057410986222,"B"
"10111",85.8825228848438,"B"
"10112",72.0572621303036,"B"
"10113",85.7386536748575,"B"
"10114",75.0872801448638,"B"
"10115",83.5840623721942,"B"
"10116",86.8088138447013,"B"
"10117",83.2888468904756,"B"
"10118",83.8418313324984,"B"
"10119",77.0315686893624,"B"
"10120",80.4990648642194,"B"
"10121",85.9855127790042,"B"
"10122",84.1920303764499,"B"
"10123",79.9049769876438,"B"
"10124",84.2609550582948,"B"
"10125",71.0986158314929,"B"
"10126",84.1905674258739,"B"
"10127",81.0951396907986,"B"
"10128",81.5809590254491,"B"
"10129",79.9442496516684,"B"
"10130",84.9747239718376,"B"
"10131",78.0866614739465,"B"
"10132",81.6526087110581,"B"
"10133",88.2320999484967,"B"
"10134",85.1890478821464,"B"
"10135",74.4212002655256,"B"
"10136",79.676741558575,"B"
"10137",82.7120975297037,"B"
"10138",74.1513545613996,"B"
"10139",77.4562542194625,"B"
"10140",81.6170068283662,"B"
"10141",78.420961560205,"B"
"10142",75.1898372283462,"B"
"10143",78.3633783870901,"B"
"10144",81.6987746958251,"B"
"10145",87.1282776722788,"B"
"10146",78.7778386117724,"B"
"10147",77.8464429240301,"B"
"10148",74.3417828437494,"B"
"10149",85.8724800127364,"B"
"10150",76.6099431523462,"B"
"10151",83.8044878422133,"B"
"10152",76.5263790355896,"B"
"10153",82.8197570979923,"B"
"10154",83.5300473667349,"B"
"10155",82.0924496268735,"B"
"10156",84.5363994625027,"B"
"10157",70.4368374925624,"B"
"10158",79.8190793500811,"B"
"10159",74.0818706265947,"B"
"10160",67.534620644296,"B"
"10161",76.8703953049661,"B"
"10162",76.4332977467879,"B"
"10163",76.6243070162664,"B"
"10164",71.7985159028598,"B"
"10165",84.9734939937605,"B"
"10166",80.9958750025488,"B"
"10167",76.6668002085332,"B"
"10168",70.0069126217245,"B"
"10169",81.8627548519153,"B"
"10170",77.0627817311939,"B"
"10171",89.1315951841372,"B"
"10172",87.8215673116808,"B"
"10173",78.4834045660548,"B"
"10174",79.4424484404172,"B"
"10175",79.4505959970851,"B"
"10176",79.2351096548943,"B"
"10177",79.2204469099077,"B"
"10178",74.4509850646577,"B"
"10179",74.0653402614953,"B"
"10180",75.8501993756294,"B"
"10181",84.5125831314596,"B"
"10182",85.5358362531109,"B"
"10183",77.1531152566158,"B"
"10184",84.3272235357474,"B"
"10185",83.9088061269929,"B"
"10186",82.9767611269763,"B"
"10187",73.2509571619577,"B"
"10188",78.7801105978663,"B"
"10189",74.4428508038905,"B"
"10190",73.1819528523366,"B"
"10191",74.3688789627609,"B"
"10192",76.8948976524701,"B"
"10193",82.7320338295204,"B"
"10194",82.3021338805762,"B"
"10195",72.7437078146753,"B"
"10196",86.0611620594808,"B"
"10197",79.2611402927043,"B"
"10198",80.2209290034254,"B"
"10199",80.7184371516947,"B"
"10200",77.0216165914474,"B"
"10201",80.7139949307809,"B"
"10202",75.196331545537,"B"
"10203",80.1907433488615,"B"
"10204",78.4627238298153,"B"
"10205",82.3238880420141,"B"
"10206",82.6257289034095,"B"
"10207",83.4188180095739,"B"
"10208",85.0769324183143,"B"
"10209",83.6562699673761,"B"
"10210",70.8047899952157,"B"
"10211",80.6993334619945,"B"
"10212",85.5381163424579,"B"
"10213",76.1096201803884,"B"
"10214",85.1596020810404,"B"
"10215",84.7788759365785,"B"
"10216",76.8858195628402,"B"
"10217",73.8494986248396,"B"
"10218",82.7550153678501,"B"
"10219",79.334219839473,"B"
"10220",79.8774650289907,"B"
"10221",77.25569131075,"B"
"10222",74.4673649555524,"B"
"10223",89.6072235768351,"B"
"10224",77.8328896304686,"B"
"10225",87.6387887573563,"B"
"10226",83.5351912220579,"B"
"10227",73.1296412844348,"B"
"10228",78.284437787481,"B"
"10229",83.3761522710919,"B"
"10230",73.8151138570735,"B"
"10231",86.6345094730113,"B"
"10232",87.6143533216185,"B"
"10233",76.143045362322,"B"
"10234",84.5526086963835,"B"
"10235",79.2139598634875,"B"
"10236",75.7491554886706,"B"
"10237",74.9303894181828,"B"
"10238",78.4211260728594,"B"
"10239",77.9760739502925,"B"
"10240",82.6491520566693,"B"
"10241",70.5582645420953,"B"
"10242",72.6198646949687,"B"
"10243",82.9313495799793,"B"
"10244",82.6681616474281,"B"
"10245",80.9888945479131,"B"
"10246",81.7508945313256,"B"
"10247",74.1928224414434,"B"
"10248",78.081175131444,"B"
"10249",78.5697528217135,"B"
"10250",90.3348749723907,"B"
"10251",78.4359965720124,"B"
"10252",75.2877744554854,"B"
"10253",80.1995836761909,"B"
"10254",89.8128625990609,"B"
"10255",78.7471250263594,"B"
"10256",83.6129510155771,"B"
"10257",84.0489786420325,"B"
"10258",81.7139627954365,"B"
"10259",83.1748628560577,"B"
"10260",74.9454832154244,"B"
"10261",78.3771512762217,"B"
"10262",71.0825558389328,"B"
"10263",78.3825313679958,"B"
"10264",79.2369844931189,"B"
"10265",88.2330965100197,"B"
"10266",96.6087500275236,"B"
"10267",88.8942484093079,"B"
"10268",77.1448157245813,"B"
"10269",74.6458432680302,"B"
"10270",78.7237795241086,"B"
"10271",84.8488475517128,"B"
"10272",84.1733967308508,"B"
"10273",79.4691103214677,"B"
"10274",77.0611495655598,"B"
"10275",78.2628934033684,"B"
"10276",72.7886025204115,"B"
"10277",82.3260527039765,"B"
"10278",77.0157666526685,"B"
"10279",76.1016876860633,"B"
"10280",79.3041269276862,"B"
"10281",84.9231036110976,"B"
"10282",83.9248768944464,"B"
"10283",86.9579168520129,"B"
"10284",74.1281533307869,"B"
"10285",77.3641858250848,"B"
"10286",72.8591547190807,"B"
"10287",84.9763067441993,"B"
"10288",79.9698672621315,"B"
"10289",78.7353045222389,"B"
"10290",84.3787254733634,"B"
"10291",89.5448330157361,"B"
"10292",74.7236629409763,"B"
"10293",82.8824165617305,"B"
"10294",81.5024670646304,"B"
"10295",72.8804037161563,"B"
"10296",81.3544884924073,"B"
"10297",67.9000308687667,"B"
"10298",70.4024681429247,"B"
"10299",83.0262117143467,"B"
"10300",77.3659649095505,"B"
"10301",87.3335553656945,"B"
"10302",80.4447004877341,"B"
"10303",70.0081329575386,"B"
"10304",87.0913361737641,"B"
"10305",85.3246892358321,"B"
"10306",80.7611756868288,"B"
"10307",80.1424396761539,"B"
"10308",85.7441903493081,"B"
"10309",79.2380587447789,"B"
"10310",75.9308837241885,"B"
"10311",87.6288607637837,"B"
"10312",85.1268114693232,"B"
"10313",80.0124211622598,"B"
"10314",79.2994489423544,"B"
"10315",76.1058320349485,"B"
"10316",84.0106061668347,"B"
"10317",76.8320621010767,"B"
"10318",77.7403709790312,"B"
"10319",81.4302533994407,"B"
"10320",73.7653214235892,"B"
"10321",80.3969731966662,"B"
"10322",81.5626918161778,"B"
"10323",86.9729677505968,"B"
"10324",82.801284187746,"B"
"10325",78.8372176643427,"B"
"10326",74.8840222951333,"B"
"10327",78.3786410701252,"B"
"10328",92.2223071135127,"B"
"10329",78.7567790405907,"B"
"10330",85.4663126182152,"B"
"10331",79.4864850228384,"B"
"10332",77.2637561223447,"B"
"10333",79.7653387750203,"B"
"10334",81.9254852713411,"B"
"10335",83.679484719136,"B"
"10336",85.6352914377764,"B"
"10337",83.8758060114289,"B"
"10338",76.7092068367301,"B"
"10339",84.7122586811119,"B"
"10340",75.1511316074496,"B"
"10341",86.2614151189657,"B"
"10342",86.3087354854131,"B"
"10343",77.4511209569381,"B"
"10344",77.7473504175377,"B"
"10345",73.774396069428,"B"
"10346",79.5622173161034,"B"
"10347",79.7001367870519,"B"
"10348",80.0392312023725,"B"
"10349",82.7297440674383,"B"
"10350",83.742567835963,"B"
"10351",75.2388301005245,"B"
"10352",79.4657844136646,"B"
"10353",74.2647810052636,"B"
"10354",76.2781397564685,"B"
"10355",79.6587002035146,"B"
"10356",82.9251692269489,"B"
"10357",82.4236317334293,"B"
"10358",76.2949039180521,"B"
"10359",84.7011408249775,"B"
"10360",87.2108240437102,"B"
"10361",76.4346527011182,"B"
"10362",75.8516024063043,"B"
"10363",76.217203186211,"B"
"10364",86.8422049433979,"B"
"10365",76.5001886355952,"B"
"10366",84.5927278668055,"B"
"10367",80.557899507891,"B"
"10368",77.788833194501,"B"
"10369",77.2382680415901,"B"
"10370",81.1458086001979,"B"
"10371",82.435037040276,"B"
"10372",77.738624669064,"B"
"10373",79.1087262480354,"B"
"10374",75.9853906681858,"B"
"10375",67.0962656999629,"B"
"10376",79.3193507261841,"B"
"10377",82.1420906638209,"B"
"10378",83.0367566095688,"B"
"10379",78.8654426537379,"B"
"10380",80.1607029079432,"B"
"10381",89.2064711607249,"B"
"10382",87.5027994345319,"B"
"10383",81.183848677267,"B"
"10384",81.4415672297849,"B"
"10385",84.2610457093022,"B"
"10386",81.0639080284924,"B"
"10387",77.770985294288,"B"
"10388",79.1702820884227,"B"
"10389",76.2521942510846,"B"
"10390",74.6633972080996,"B"
"10391",86.7331802159143,"B"
"10392",81.2201120739047,"B"
"10393",71.5342520798625,"B"
"10394",79.0586174778959,"B"
"10395",80.4044544900413,"B"
"10396",84.2551206388589,"B"
"10397",87.0210699692295,"B"
"10398",75.5475667537683,"B"
"10399",81.1567294639565,"B"
"10400",84.228089705929,"B"
"10401",78.2571742586651,"B"
"10402",75.4839782537095,"B"
"10403",91.4399723471496,"B"
"10404",76.9391716208584,"B"
"10405",78.9295614607179,"B"
"10406",82.6169274585154,"B"
"10407",66.6957630447597,"B"
"10408",77.0338536572009,"B"
"10409",76.2444148165324,"B"
"10410",78.9201411732778,"B"
"10411",83.3354305145889,"B"
"10412",79.1808987410716,"B"
"10413",75.9639327546277,"B"
"10414",79.7662438693182,"B"
"10415",85.5602650551345,"B"
"10416",81.6448064468134,"B"
"10417",87.9736649308714,"B"
"10418",88.7641070518339,"B"
"10419",76.6895539252209,"B"
"10420",71.1196678092033,"B"
"10421",84.036607342767,"B"
"10422",78.747007956776,"B"
"10423",75.8619637468999,"B"
"10424",75.419473187229,"B"
"10425",79.3225247175691,"B"
"10426",77.5396418288924,"B"
"10427",80.5263356390542,"B"
"10428",80.511957050114,"B"
"10429",73.9524882275768,"B"
"10430",75.8885027627131,"B"
"10431",86.4616263820996,"B"
"10432",79.737304492583,"B"
"10433",77.6887812342122,"B"
"10434",81.761904185915,"B"
"10435",85.5398758988534,"B"
"10436",79.6291720042282,"B"
"10437",81.4017757509087,"B"
"10438",78.2185236442213,"B"
"10439",79.3159957857881,"B"
"10440",78.4169263580788,"B"
"10441",75.5472774058786,"B"
"10442",89.020027981027,"B"
"10443",74.8703945976802,"B"
"10444",77.6580734769625,"B"
"10445",81.4717253167722,"B"
"10446",92.3034044061648,"B"
"10447",82.6450193497748,"B"
"10448",74.0979084730938,"B"
"10449",75.4628729865211,"B"
"10450",79.9773164429958,"B"
"10451",75.7466918782469,"B"
"10452",84.7093094892758,"B"
"10453",78.9197487293082,"B"
"10454",86.1706460173858,"B"
"10455",77.2082830392317,"B"
"10456",85.7118062292188,"B"
"10457",82.5525830212313,"B"
"10458",77.064187383044,"B"
"10459",73.6464130382042,"B"
"10460",79.4710505826012,"B"
"10461",77.0139689702011,"B"
"10462",85.5898100594528,"B"
"10463",84.8767009837223,"B"
"10464",77.4157118788147,"B"
"10465",81.8029452921643,"B"
"10466",73.195397514316,"B"
"10467",77.0453563706153,"B"
"10468",73.199432073316,"B"
"10469",84.4662420083641,"B"
"10470",71.5514994408139,"B"
"10471",78.8324029032117,"B"
"10472",84.2108586893862,"B"
"10473",74.5270234671128,"B"
"10474",74.4135829130022,"B"
"10475",68.3952106806054,"B"
"10476",85.7254712169669,"B"
"10477",82.8840795712129,"B"
"10478",78.7836627145219,"B"
